Pathogen	Pathogen_Uniprot_ID	Human_Uniprot_ID
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEM6	Q9UBK9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEM6	O15143
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q02297
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q9UKY1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P01732
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q9Y3X0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q9H2G2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P41279
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P30480
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	O75157
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q10587
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	B2R4P9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P42226
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q9H078
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q8WXI9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q92541
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P13796
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P46063
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	O94842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	O75643
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q9NX63
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q9UL46
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	O00233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q14568
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P17028
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P53804
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P27986
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL7	P31629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q14571
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q92888
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P11474
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q9NYI0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q9H2K8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P29350
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P01848
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P42166
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q9Y5P3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P20339
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	O75197
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q9Y3X0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q8N196
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P19338
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P26641
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P20073
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	P45880
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	O00233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	Q08117
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q8WXI9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q9Y3X0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q8NDI1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q9NP66
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q9NX63
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	O60318
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q05682
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q6PKC3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	O75197
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q14686
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q15751
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	P28290
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q02297
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	Q7Z3K3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	P01848
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	P32455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEI9	P19532
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9NYI0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9Y5P3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q01081
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q8N196
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P07225
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9H6E5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q96QZ7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	O60318
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q99814
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q01629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9UQ35
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9UL46
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P29350
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q8N131
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q13011
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P20073
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P15311
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9BS26
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q6P4A8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	A6NHR9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	D2JYH4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9BQ65
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P13796
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9Y6X2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9NX63
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P32455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	Q9GZM7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	O75157
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH8	P41279
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	P29350
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	Q9H4A3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	Q05084
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	Q92888
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	A4D1N4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	Q7Z3U7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	Q8N2S1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	O75197
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH4	Q6ZWJ1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	Q2TAL8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	O00233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	P32246
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	P35658
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	P22897
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	Q9Y6X8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	O15143
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH0	Q6ZWJ1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q02297
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q9C029
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	O94913
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q9UBK9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q9NQB0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	P67870
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	P22392
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q13162
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q7Z3U7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	P60842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q9H305
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q8NA92
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	P31153
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	O14773
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q9Y5P3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q9BY50
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	O14975
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q4LDE5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q15849
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	Q9H2G2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P16455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q8N196
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P21731
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	O15143
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P55287
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P25025
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P01871
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P84243
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q92888
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P53804
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q15751
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P49585
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q5RIA9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P18031
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P13639
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q4G0J3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q92851
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q05682
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P23528
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q7Z4H7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P18583
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P41279
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	O94842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q16769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q92574
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P42166
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q9NY15
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q9UBK9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q14192
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	B2R4P9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q9NNW5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q9NQB0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q14568
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	Q92541
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE1	P19532
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	P31629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	O75643
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	Q9Y5P3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	Q8NDI1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	Q9NX63
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	P13796
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	Q96A84
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	O75197
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB9	P33121
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	P19532
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	P78364
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	O14901
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	P46379
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	P11474
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	Q16769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	Q7Z4H7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB8	P16455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q6ZWJ1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P01871
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	A8K3M3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9Y6X8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q3MIN7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q15751
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q7Z3U7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9NUG4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q6NZ36
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q6IQ19
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q92888
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P28290
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P19838
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P13796
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P46379
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q8N196
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q4G0J3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q6PKC3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9UBK9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O75643
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q6ZUT9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9UGI8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P55287
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P45880
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q96T58
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	B2R4P9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9Y3X0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q92851
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P11474
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P33121
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q14568
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9UKY1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q14686
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9ULF5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P26641
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O95236
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P04275
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P84243
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q7Z4H7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P60842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P01877
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9NNW5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q01081
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9Y5P3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P29350
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q14192
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P46063
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P49585
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q8NDI1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P19338
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q96A84
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q92574
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q05084
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q4LDE5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P41279
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9NQB0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9H078
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O00233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P01857
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O60318
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q2TAL8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P16455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P42166
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9NX63
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O15143
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q8WXI9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9NP66
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P20073
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q5RIA9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q8N2S1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P10826
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P25025
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q7Z3K3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q8NAV2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P19532
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9H2K8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P13639
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q08117
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P01732
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P53804
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q92541
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9NYI0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P50416
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q02297
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P18583
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q16769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P23528
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9NY15
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P26010
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P32455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P01848
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O75197
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O94842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P31629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P78364
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P20339
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P18031
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O14901
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q9H4A3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q14571
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q8N131
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P07237
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P30480
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P21731
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	A4D1N4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	Q05682
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB5	O75376
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB5	P49585
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB5	Q9BRJ6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB5	Q9Y5P3
