Pathogen	Pathogen_Uniprot_ID	Human_Uniprot_ID
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGT6	P63261
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGT6	P10826
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P04275
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q08117
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q5RIA9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q9UGI8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q9H2K8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q14686
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P01871
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P26010
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q02297
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q9NY15
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q8N2S1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR8	P01857
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P01871
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P01857
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q5RIA9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P19338
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P26010
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q8N2S1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q08117
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q02297
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q9NY15
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q8NDI1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P04275
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q9UGI8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q9H2K8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q14686
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	Q16769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P32455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGQ8	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q5RIA9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q9NNW5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q9Y6X8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q9NQB0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	O60318
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q9UKY1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q9NP66
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	B2R4P9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P32455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P46063
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q96A84
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	O14901
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q9UBK9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	Q6PKC3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P45880
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P11474
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P21731
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP5	P28290
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P13639
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P19838
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P13796
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P01848
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	Q8N131
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P04275
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P16455
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P31629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	Q14686
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	O00233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P41279
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	Q92541
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P20073
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	O95236
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGP3	P29350
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q8NDI1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q08117
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P13796
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P17927
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P10826
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P01871
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P27824
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q9HBG7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P26010
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P20073
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q9GZM7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q96T58
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P32519
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q04727
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q8WVX3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P05155
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P25963
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q92574
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P20339
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q8WXI9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P22897
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P48200
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q86UW6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P50416
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P31629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P42356
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P49407
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P53365
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	O75643
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q9UKK3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q6IQ19
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P60842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	P23528
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q8IZH2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q9Y303
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q9UBK9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q6DJT9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q9BS26
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	D0PNI1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q9H4A3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q16769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q2TAL8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q3MIN7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P07237
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P55287
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P28290
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q96A84
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P62258
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q14192
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P46063
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q7Z3U7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P01857
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	Q8NAV2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN4	P13639
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P09326
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P17028
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q04727
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q12918
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9UKA1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P53804
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q13838
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9UBK9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P41279
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P19838
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P27986
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P29350
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q7Z2F6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9Y6X2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q5RIA9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q7L7V1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q14571
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q4G0J3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P18583
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P49407
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q6NZ36
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q8N2S1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P55287
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9H4A3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P42166
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9Y5P3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P01877
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q2TAL8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q6ZWJ1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P18031
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	O95236
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9H305
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9ULF5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P11474
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9NP66
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P60842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q92574
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P35813
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q14568
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q01629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P50416
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9NX63
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P01732
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q3MIN7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P26641
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9H6E5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P63104
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P46063
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q8NDI1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	A8K3M3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P10826
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	P23528
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	O60711
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q9UGI8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	A6NHR9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	O75643
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q96A84
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q92851
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P04275
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q08117
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q5RIA9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q9UGI8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q9H2K8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q14686
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P01871
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P26010
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P61604
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P02452
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q02297
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q9NY15
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q8N2S1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	Q01459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM7	P01857
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	D2JYH4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q4LE39
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P13796
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	A6NHR9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q15751
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P33121
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9NXT0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q92851
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q15849
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P59901
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q96PV6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P35658
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	A8K3M3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9BSJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q86UW6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q07075
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P05155
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9BQ65
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q7Z2F6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9H078
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P08962
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q4G0J3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q7L7V1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P46531
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q05084
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9H2K8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q6ZUT9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P19532
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9Y605
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P26641
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q8WVX3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9H2G2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q96LM7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P26010
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	O60318
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q10587
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P41279
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q66PJ3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P17927
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9UL46
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P40763
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9UEE5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9Y6X2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q92574
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q6PKC3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P67870
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P01848
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q01629
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P27824
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q9HBS4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q12882
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P53365
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	A8K451
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P28290
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	P18031
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q14118
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM6	Q6DJT9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q96CW5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q9Y303
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	A4D0U5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q07075
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P62736
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q9H4A3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P17931
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P55287
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q9UNH7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	A8K3M3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P18031
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P49407
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P28290
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P19338
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P19838
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q15751
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q8NA92
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	O00376
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q7L7V1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	O75298
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q4LE39
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	O15143
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q96RL6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q3MIN7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P62258
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P49005
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P01857
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q9UEE5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P50416
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P17927
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	P01732
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q6ZUT9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q9BY50
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGM5	Q9ULF5
